id 795   email user795@t.y 
Activity log: 
1) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
2) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
3) delete record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
4) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
5) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
6) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
7) delete record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
8) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
9) delete record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
10) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
11) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
12) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
13) delete record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
14) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
15) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
16) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
17) delete record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
18) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
19) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
20) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
21) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
22) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
23) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
24) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
25) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
26) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
27) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
28) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
29) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
30) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
31) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
32) create record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
33) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
34) delete record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
35) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
36) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
37) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
38) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
39) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
40) delete record  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
41) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
42) log out  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
43) log in  2024-08-02 19:45:50.0437869 +0500 PKT m=+0.827820701 
